"","ID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con"
"7073","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","废物","","","friend","f","friend","619","1","_Negative_ability"
"7074","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","morality","文明","","","new","1","new","739","1","NA_Positive_morality"
"7075","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","独立","","","new","1","new","2495","1","NA_Positive_ability"
"7076","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","morality","歹毒","","","old","1","new","643","0","self_Negative_morality"
"7077","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","morality","清廉","","","old","2","familiar","962","1","self_Positive_morality"
"7078","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","morality","清廉","","","self","j","self","1787","1","_Positive_morality"
"7079","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","ability","愚蠢","","","old","3","old","1780","1","self_Negative_ability"
"7080","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","愚蠢","","","self","j","self","547","1","_Negative_ability"
"7081","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","morality","无赖","","","new","1","new","698","1","NA_Negative_morality"
"7082","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","ability","无为","","","old","2","familiar","1023","1","self_Negative_ability"
"7083","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","无为","","","self","f","friend","900","0","_Negative_ability"
"7084","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Negative","morality","自私","","","old","2","familiar","2165","1","friend_Negative_morality"
"7085","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","morality","自私","","","friend","f","friend","392","1","_Negative_morality"
"7086","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Negative","ability","迟钝","","","old","2","familiar","2349","1","friend_Negative_ability"
"7087","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","迟钝","","","friend","j","self","199","0","_Negative_ability"
"7088","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Positive","morality","忠诚","","","old","3","old","3206","1","friend_Positive_morality"
"7089","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","morality","忠诚","","","friend","j","self","527","0","_Positive_morality"
"7090","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Negative","ability","无能","","","old","2","familiar","1031","1","friend_Negative_ability"
"7091","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","无能","","","friend","f","friend","579","1","_Negative_ability"
"7092","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","morality","守时","","","new","1","new","1043","1","NA_Positive_morality"
"7093","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","ability","屈才","","","old","3","old","2091","1","self_Negative_ability"
"7094","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","屈才","","","self","j","self","963","1","_Negative_ability"
"7095","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","ability","粗心","","","new","1","new","716","1","NA_Negative_ability"
"7096","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","morality","孝顺","","","new","1","new","718","1","NA_Positive_morality"
"7097","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","ability","弱智","","","new","1","new","728","1","NA_Negative_ability"
"7098","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Positive","morality","厚道","","","old","1","new","750","0","friend_Positive_morality"
"7099","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","ability","愚钝","","","new","2","familiar","1157","0","NA_Negative_ability"
"7100","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","愚钝","","",NA,"j","self","856",NA,"_Negative_ability"
"7101","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","morality","君子","","","new","1","new","698","1","NA_Positive_morality"
"7102","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","ability","努力","","","old","3","old","1821","1","self_Positive_ability"
"7103","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","ability","努力","","","self","f","friend","628","0","_Positive_ability"
"7104","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","morality","好心","","","old","2","familiar","939","1","self_Positive_morality"
"7105","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","morality","好心","","","self","j","self","620","1","_Positive_morality"
"7106","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Negative","ability","无知","","","old","2","familiar","949","1","friend_Negative_ability"
"7107","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","无知","","","friend","f","friend","240","1","_Negative_ability"
"7108","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","ability","拙笨","","","old","1","new","1267","0","self_Negative_ability"
"7109","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","ability","干练","","","old","2","familiar","989","1","self_Positive_ability"
"7110","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","ability","干练","","","self","j","self","743","1","_Positive_ability"
"7111","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Negative","ability","依靠","","","old","1","new","1125","0","friend_Negative_ability"
"7112","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","ability","果断","","","old","1","new","933","0","self_Positive_ability"
"7113","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Positive","ability","毅力","","","old","2","familiar","1557","1","friend_Positive_ability"
"7114","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","ability","毅力","","","friend","j","self","587","0","_Positive_ability"
"7115","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","ability","毛糙","","","new","1","new","670","1","NA_Negative_ability"
"7116","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","ability","全才","","","old","2","familiar","1057","1","self_Positive_ability"
"7117","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","ability","全才","","","self","f","friend","524","0","_Positive_ability"
"7118","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","morality","小人","","","new","1","new","749","1","NA_Negative_morality"
"7119","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","ability","驽钝","","","new","1","new","880","1","NA_Negative_ability"
"7120","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","稳健","","","new","1","new","731","1","NA_Positive_ability"
"7121","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","自律","","","new","1","new","2179","1","NA_Positive_ability"
"7122","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","morality","不端","","","old","1","new","641","0","self_Negative_morality"
"7123","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","morality","缺德","","","new","1","new","614","1","NA_Negative_morality"
"7124","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Negative","ability","庸碌","","","old","3","old","1872","1","friend_Negative_ability"
"7125","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","ability","庸碌","","","friend","f","friend","923","1","_Negative_ability"
"7126","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","morality","低劣","","","old","2","familiar","1378","1","self_Negative_morality"
"7127","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","morality","低劣","","","self","j","self","443","1","_Negative_morality"
"7128","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","morality","高尚","","","old","2","familiar","920","1","self_Positive_morality"
"7129","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","morality","高尚","","","self","f","friend","209","0","_Positive_morality"
"7130","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Positive","ability","勤奋","","","old","2","familiar","1015","1","friend_Positive_ability"
"7131","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","ability","勤奋","","","friend","j","self","127","0","_Positive_ability"
"7132","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","智慧","","","new","1","new","746","1","NA_Positive_ability"
"7133","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Negative","morality","偏私","","","old","2","familiar","901","1","friend_Negative_morality"
"7134","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","morality","偏私","","","friend","f","friend","281","1","_Negative_morality"
"7135","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","ability","无助","","","new","1","new","3111","1","NA_Negative_ability"
"7136","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","morality","廉正","","","new","3","old","1783","0","NA_Positive_morality"
"7137","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","morality","廉正","","",NA,"j","self","412",NA,"_Positive_morality"
"7138","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","morality","黑心","","","new","1","new","652","1","NA_Negative_morality"
"7139","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","morality","廉明","","","new","1","new","921","1","NA_Positive_morality"
"7140","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","果决","","","new","1","new","1843","1","NA_Positive_ability"
"7141","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","morality","善心","","","new","1","new","1177","1","NA_Positive_morality"
"7142","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","能干","","","new","2","familiar","1933","0","NA_Positive_ability"
"7143","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","ability","能干","","",NA,"f","friend","556",NA,"_Positive_ability"
"7144","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","morality","虚假","","","new","2","familiar","1187","0","NA_Negative_morality"
"7145","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","morality","虚假","","",NA,"j","self","366",NA,"_Negative_morality"
"7146","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","懂行","","","new","1","new","802","1","NA_Positive_ability"
"7147","phase_016_subj_29","Male","SRET","RJ_formal1","self","Positive","morality","义气","","","old","2","familiar","958","1","self_Positive_morality"
"7148","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","morality","义气","","","self","j","self","413","1","_Positive_morality"
"7149","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","肯干","","","new","1","new","1034","1","NA_Positive_ability"
"7150","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Positive","ability","学霸","","","new","1","new","722","1","NA_Positive_ability"
"7151","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","morality","邪恶","","","new","1","new","775","1","NA_Negative_morality"
"7152","phase_016_subj_29","Male","SRET","RJ_formal1","self","Negative","morality","虚伪","","","old","2","familiar","1075","1","self_Negative_morality"
"7153","phase_016_subj_29","Male","SRET","RJ_formal_2","","Negative","morality","虚伪","","","self","f","friend","293","0","_Negative_morality"
"7154","phase_016_subj_29","Male","SRET","RJ_formal1","friend","Positive","ability","骁勇","","","old","2","familiar","922","1","friend_Positive_ability"
"7155","phase_016_subj_29","Male","SRET","RJ_formal_2","","Positive","ability","骁勇","","","friend","f","friend","804","1","_Positive_ability"
"7156","phase_016_subj_29","Male","SRET","RJ_formal1",NA,"Negative","morality","阴毒","","","new","1","new","601","1","NA_Negative_morality"
"7157","phase_016_subj_29","Male","SRET_end","SRET_end","","","","","","","","0","","9430","","__"
"7158","phase_016_subj_16","Female","SRET","EW_formal","friend","Positive","ability","周到","","","","f","yes","824","","friend_Positive_ability"
"7159","phase_016_subj_16","Female","SRET","EW_formal","friend","Negative","ability","犹豫","","","","j","no","904","","friend_Negative_ability"
"7160","phase_016_subj_16","Female","SRET","EW_formal","self","Negative","morality","奸险","","","","j","no","854","","self_Negative_morality"
"7161","phase_016_subj_16","Female","SRET","EW_formal","friend","Negative","ability","愚蠢","","","","j","no","907","","friend_Negative_ability"
"7162","phase_016_subj_16","Female","SRET","EW_formal","friend","Positive","ability","努力","","","","f","yes","784","","friend_Positive_ability"
"7163","phase_016_subj_16","Female","SRET","EW_formal","friend","Negative","morality","龌龊","","","","j","no","803","","friend_Negative_morality"
"7164","phase_016_subj_16","Female","SRET","EW_formal","self","Negative","ability","才尽","","","","j","no","873","","self_Negative_ability"
"7165","phase_016_subj_16","Female","SRET","EW_formal","friend","Positive","ability","务实","","","","f","yes","1065","","friend_Positive_ability"
"7166","phase_016_subj_16","Female","SRET","EW_formal","friend","Positive","ability","敏捷","","","","f","yes","1093","","friend_Positive_ability"
"7167","phase_016_subj_16","Female","SRET","EW_formal","self","Negative","morality","歹毒","","","","j","no","991","","self_Negative_morality"
"7168","phase_016_subj_16","Female","SRET","EW_formal","friend","Positive","morality","忠良","","","","f","yes","1001","","friend_Positive_morality"
"7169","phase_016_subj_16","Female","SRET","EW_formal","friend","Positive","morality","君子","","","","f","yes","1043","","friend_Positive_morality"
"7170","phase_016_subj_16","Female","SRET","EW_formal","self","Positive","morality","爱国","","","","f","yes","771","","self_Positive_morality"
"7171","phase_016_subj_16","Female","SRET","EW_formal","friend","Positive","morality","高洁","","","","j","no","1322","","friend_Positive_morality"
"7172","phase_016_subj_16","Female","SRET","EW_formal","friend","Negative","ability","驽钝","","","","j","no","962","","friend_Negative_ability"
"7173","phase_016_subj_16","Female","SRET","EW_formal","friend","Negative","morality","狡诈","","","","j","no","873","","friend_Negative_morality"
"7174","phase_016_subj_16","Female","SRET","EW_formal","friend","Negative","morality","阴毒","","","","j","no","1063","","friend_Negative_morality"
