"","subj_idx","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","friend_name","con","ID"
"2475",688842330605617152,571,"Male","SRET","EW_formal","friend","Negative","morality","不孝","","","","f","no","1124","","罗","friend_Negative_morality","phase_015_subj_35"
"2476",688842330605617152,571,"Male","SRET","EW_formal","friend","Negative","ability","草率","","","","j","yes","1199","","罗","friend_Negative_ability","phase_015_subj_35"
"2477",688842330605617152,571,"Male","SRET","EW_formal","self","Negative","morality","失信","","","","f","no","1291","","罗","self_Negative_morality","phase_015_subj_35"
"2478",688842330605617152,571,"Male","SRET","EW_formal","self","Negative","morality","拜金","","","","f","no","1176","","罗","self_Negative_morality","phase_015_subj_35"
"2479",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","morality","忠诚","","","","j","yes","1307","","罗","friend_Positive_morality","phase_015_subj_35"
"2480",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","ability","能干","","","","j","yes","987","","罗","friend_Positive_ability","phase_015_subj_35"
"2481",688842330605617152,571,"Male","SRET","EW_formal","self","Positive","ability","骁勇","","","","f","no","1221","","罗","self_Positive_ability","phase_015_subj_35"
"2482",688842330605617152,571,"Male","SRET","EW_formal","friend","Negative","ability","迟钝","","","","j","yes","1265","","罗","friend_Negative_ability","phase_015_subj_35"
"2483",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","ability","努力","","","","j","yes","1318","","罗","friend_Positive_ability","phase_015_subj_35"
"2484",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","ability","高效","","","","f","no","1084","","罗","friend_Positive_ability","phase_015_subj_35"
"2485",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","ability","聪明","","","","f","no","1174","","罗","friend_Positive_ability","phase_015_subj_35"
"2486",688842330605617152,571,"Male","SRET","EW_formal","self","Positive","morality","善良","","","","j","yes","1175","","罗","self_Positive_morality","phase_015_subj_35"
"2487",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","morality","君子","","","","f","no","1344","","罗","friend_Positive_morality","phase_015_subj_35"
"2488",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","morality","宽容","","","","f","no","1461","","罗","friend_Positive_morality","phase_015_subj_35"
"2489",688842330605617152,571,"Male","SRET","EW_formal","self","Positive","morality","礼貌","","","","j","yes","1349","","罗","self_Positive_morality","phase_015_subj_35"
"2490",688842330605617152,571,"Male","SRET","EW_formal","self","Positive","ability","专注","","","","f","no","901","","罗","self_Positive_ability","phase_015_subj_35"
"2491",688842330605617152,571,"Male","SRET","EW_formal","friend","Positive","morality","素养","","","","f","no","794","","罗","friend_Positive_morality","phase_015_subj_35"
"2492",688842330605617152,571,"Male","SRET","EW_formal","self","Positive","ability","主见","","","","f","no","1103","","罗","self_Positive_ability","phase_015_subj_35"
"2493",688842330605617152,571,"Male","SRET","EW_formal","self","Negative","ability","缓慢","","","","j","yes","1203","","罗","self_Negative_ability","phase_015_subj_35"
"2494",688842330605617152,571,"Male","SRET","EW_formal","friend","Negative","morality","低俗","","","","j","yes","886","","罗","friend_Negative_morality","phase_015_subj_35"
"2495",688842330605617152,571,"Male","SRET_math","math_instructions","","","","","","","","0","","21644","","罗","__","phase_015_subj_35"
"2496",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1+1= ?","2","","2","2","2847","1","罗","__","phase_015_subj_35"
"2497",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","11-8= ?","3","","3","3","2946","1","罗","__","phase_015_subj_35"
"2498",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","5/1= ?","5","","5","5","2550","1","罗","__","phase_015_subj_35"
"2499",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2+3= ?","5","","5","5","2376","1","罗","__","phase_015_subj_35"
"2500",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2+7= ?","9","","9","9","2881","1","罗","__","phase_015_subj_35"
"2501",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2*3= ?","6","","6","6","3890","1","罗","__","phase_015_subj_35"
"2502",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","5+4= ?","9","","9","9","2463","1","罗","__","phase_015_subj_35"
"2503",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","8/4= ?","2","","3","3","2700","0","罗","__","phase_015_subj_35"
"2504",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","18/9= ?","2","","2","2","3218","1","罗","__","phase_015_subj_35"
"2505",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","7*1=  ?","7","","7","7","4026","1","罗","__","phase_015_subj_35"
"2506",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","9-6= ?","3","","3","3","2695","1","罗","__","phase_015_subj_35"
"2507",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","5+3= ?","8","","8","8","2337","1","罗","__","phase_015_subj_35"
"2508",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","12-12= ?","0","","0","0","2981","1","罗","__","phase_015_subj_35"
"2509",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","6+2= ?","8","","8","8","2244","1","罗","__","phase_015_subj_35"
"2510",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1-1= ?","0","","0","0","2910","1","罗","__","phase_015_subj_35"
"2511",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","15-10= ?","5","","5","5","2532","1","罗","__","phase_015_subj_35"
"2512",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1+2= ?","3","","3","3","2012","1","罗","__","phase_015_subj_35"
"2513",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","56/7= ?","8","","8","8","3237","1","罗","__","phase_015_subj_35"
"2514",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","9-3= ?","6","","6","6","2479","1","罗","__","phase_015_subj_35"
"2515",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","3*2= ?","6","","6","6","2911","1","罗","__","phase_015_subj_35"
"2516",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","8+1= ?","9","","9","9","2795","1","罗","__","phase_015_subj_35"
"2517",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","13-5= ?","8","","8","8","2705","1","罗","__","phase_015_subj_35"
"2518",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","81/9= ?","9","","9","9","2819","1","罗","__","phase_015_subj_35"
"2519",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1*8= ?","8","","8","8","2666","1","罗","__","phase_015_subj_35"
"2520",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","3+6= ?","9","","9","9","2768","1","罗","__","phase_015_subj_35"
"2521",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2+2= ?","4","","4","4","2221","1","罗","__","phase_015_subj_35"
"2522",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","2431","1","罗","__","phase_015_subj_35"
"2523",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","6+3= ?","9","","9","9","2213","1","罗","__","phase_015_subj_35"
"2524",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","12/6= ?","2","","2","2","2402","1","罗","__","phase_015_subj_35"
"2525",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","9-1= ?","8","","8","8","2736","1","罗","__","phase_015_subj_35"
"2526",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1+8= ?","9","","9","9","2216","1","罗","__","phase_015_subj_35"
"2527",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","3+0= ?","3","","3","3","2937","1","罗","__","phase_015_subj_35"
"2528",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","4*1= ?","4","","4","4","2312","1","罗","__","phase_015_subj_35"
"2529",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","3+2= ?","5","","5","5","2395","1","罗","__","phase_015_subj_35"
"2530",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","12-7= ?","5","","5","5","2976","1","罗","__","phase_015_subj_35"
"2531",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","7*0= ?","0","","0","0","2394","1","罗","__","phase_015_subj_35"
"2532",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","17-12= ? ","5","","5","5","2618","1","罗","__","phase_015_subj_35"
"2533",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","29-27= ?","2","","2","2","2413","1","罗","__","phase_015_subj_35"
"2534",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","3+3= ?","6","","6","6","2980","1","罗","__","phase_015_subj_35"
"2535",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","12/4= ?","3","","4","4","2412","0","罗","__","phase_015_subj_35"
"2536",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","4+5= ?","9","","9","9","2319","1","罗","__","phase_015_subj_35"
"2537",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","8-2= ?","6","","6","6","2685","1","罗","__","phase_015_subj_35"
"2538",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","18/2= ?","9","","9","9","3759","1","罗","__","phase_015_subj_35"
"2539",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","5-3= ?","2","","2","2","2465","1","罗","__","phase_015_subj_35"
"2540",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2+6= ?","8","","8","8","2500","1","罗","__","phase_015_subj_35"
"2541",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","50-42= ?","8","","8","8","2335","1","罗","__","phase_015_subj_35"
"2542",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","22-22= ?","0","","0","0","2780","1","罗","__","phase_015_subj_35"
"2543",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","8-1= ?","7","","7","7","2381","1","罗","__","phase_015_subj_35"
"2544",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2+4= ?","6","","6","6","2939","1","罗","__","phase_015_subj_35"
"2545",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1+7= ?","8","","8","8","2497","1","罗","__","phase_015_subj_35"
"2546",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","6*0= ?","0","","0","0","2561","1","罗","__","phase_015_subj_35"
"2547",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","9/3= ?","3","","3","3","2349","1","罗","__","phase_015_subj_35"
"2548",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","4/4= ?","1","","1","1","2814","1","罗","__","phase_015_subj_35"
"2549",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","16-11= ?","5","","5","5","4209","1","罗","__","phase_015_subj_35"
"2550",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","10-5= ?","5","","5","5","2595","1","罗","__","phase_015_subj_35"
"2551",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","13-9= ?","4","","4","4","3063","1","罗","__","phase_015_subj_35"
"2552",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2+1= ?","3","","3","3","2460","1","罗","__","phase_015_subj_35"
"2553",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","2*4= ?","8","","8","8","2415","1","罗","__","phase_015_subj_35"
"2554",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","9-5= ?","4","","4","4","2318","1","罗","__","phase_015_subj_35"
"2555",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","8*1= ?","8","","8","8","2887","1","罗","__","phase_015_subj_35"
"2556",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","3+4= ?","7","","7","7","2220","1","罗","__","phase_015_subj_35"
"2557",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","6+1= ?","7","","7","7","2869","1","罗","__","phase_015_subj_35"
"2558",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","4+1= ?","5","","5","5","2368","1","罗","__","phase_015_subj_35"
"2559",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","90/45= ?","2","","2","2","2539","1","罗","__","phase_015_subj_35"
"2560",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","5*0= ?","0","","0","0","2473","1","罗","__","phase_015_subj_35"
"2561",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","30-29= ?","1","","1","1","2183","1","罗","__","phase_015_subj_35"
"2562",688842330605617152,571,"Male","SRET","SRET_math_calculate","","","","","1*9= ?","9","","","","","0","罗","__","phase_015_subj_35"
"2563",688842330605617152,571,"Male","SRET_RJ","RJ_instruct_practice","","","","","","","","","","33340","","罗","__","phase_015_subj_35"
"2564",688842330605617152,571,"Male","SRET","RJ_formal1","self","Positive","ability","严谨","","","old","2","familiar","39005","1","罗","self_Positive_ability","phase_015_subj_35"
"2565",688842330605617152,571,"Male","SRET","RJ_formal_2","","Positive","ability","严谨","","","self","2","","3672","0","罗","_Positive_ability","phase_015_subj_35"
